Software Testing Verification & Reliability,/sourceid/20432?origin=resultslist,Software Testing Verification and Reliability,2014,2.1900
Software Testing Verification & Reliability,/sourceid/20432?origin=resultslist,Software Testing Verification and Reliability,2013,2.1100
Software Testing Verification & Reliability,/sourceid/20432?origin=resultslist,Software Testing Verification and Reliability,2012,1.7900
Software Testing Verification & Reliability,/sourceid/20432?origin=resultslist,Software Testing Verification and Reliability,2011,1.8600
International Journal of Decision Support System Technology,/sourceid/21100201512?origin=resultslist,International Journal of Decision Support System Technology,2017,0.7300
International Journal of Decision Support System Technology,/sourceid/21100201512?origin=resultslist,International Journal of Decision Support System Technology,2016,0.5700
International Journal of Decision Support System Technology,/sourceid/21100201512?origin=resultslist,International Journal of Decision Support System Technology,2015,0.5800
International Journal of Decision Support System Technology,/sourceid/21100201512?origin=resultslist,International Journal of Decision Support System Technology,2014,0.1800
International Journal of Decision Support System Technology,/sourceid/21100201512?origin=resultslist,International Journal of Decision Support System Technology,2013,0.1200
Journal of Sensors,/sourceid/17700156304?origin=resultslist,Journal of Sensors,2017,1.3900
Journal of Sensors,/sourceid/17700156304?origin=resultslist,Journal of Sensors,2016,1.4000
Journal of Sensors,/sourceid/17700156304?origin=resultslist,Journal of Sensors,2015,1.3100
Journal of Sensors,/sourceid/17700156304?origin=resultslist,Journal of Sensors,2014,0.9900
Journal of Sensors,/sourceid/17700156304?origin=resultslist,Journal of Sensors,2013,1.2000
Journal of Sensors,/sourceid/17700156304?origin=resultslist,Journal of Sensors,2012,1.5500
Journal of Sensors,/sourceid/17700156304?origin=resultslist,Journal of Sensors,2011,1.3800
brazilian symposium on artificial intelligence,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2017,0.9000
brazilian symposium on artificial intelligence,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2016,0.6700
brazilian symposium on artificial intelligence,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2015,0.3700
brazilian symposium on artificial intelligence,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2014,0.4200
brazilian symposium on artificial intelligence,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2013,0.4900
brazilian symposium on artificial intelligence,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2012,0.4900
brazilian symposium on artificial intelligence,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2011,0.4900
Fuzzy Optimization and Decision Making,/sourceid/24207?origin=resultslist,Fuzzy Optimization and Decision Making,2017,2.5800
Fuzzy Optimization and Decision Making,/sourceid/24207?origin=resultslist,Fuzzy Optimization and Decision Making,2016,2.8100
Fuzzy Optimization and Decision Making,/sourceid/24207?origin=resultslist,Fuzzy Optimization and Decision Making,2015,2.8800
Fuzzy Optimization and Decision Making,/sourceid/24207?origin=resultslist,Fuzzy Optimization and Decision Making,2014,2.8900
Fuzzy Optimization and Decision Making,/sourceid/24207?origin=resultslist,Fuzzy Optimization and Decision Making,2013,2.2900
information processing and management of uncertainty,/sourceid/17700155007?origin=resultslist,Communications in Computer and Information Science,2017,0.3900
information processing and management of uncertainty,/sourceid/17700155007?origin=resultslist,Communications in Computer and Information Science,2016,0.3100
information processing and management of uncertainty,/sourceid/17700155007?origin=resultslist,Communications in Computer and Information Science,2015,0.1500
information processing and management of uncertainty,/sourceid/17700155007?origin=resultslist,Communications in Computer and Information Science,2014,0.1300
information processing and management of uncertainty,/sourceid/17700155007?origin=resultslist,Communications in Computer and Information Science,2013,0.1300
Memetic Computing,/sourceid/17400154829?origin=resultslist,Memetic Computing,2017,2.2000
Memetic Computing,/sourceid/17400154829?origin=resultslist,Memetic Computing,2016,2.0100
Memetic Computing,/sourceid/17400154829?origin=resultslist,Memetic Computing,2015,1.2300
Memetic Computing,/sourceid/17400154829?origin=resultslist,Memetic Computing,2014,1.4600
Memetic Computing,/sourceid/17400154829?origin=resultslist,Memetic Computing,2013,1.3900
Memetic Computing,/sourceid/17400154829?origin=resultslist,Memetic Computing,2012,2.2600
Memetic Computing,/sourceid/17400154829?origin=resultslist,Memetic Computing,2011,2.7400
Wiley Interdisciplinary Reviews-Data Mining and Knowledge Discovery,/sourceid/21100228068?origin=resultslist,Wiley Interdisciplinary Reviews: Data Mining and Knowledge Discovery,2017,3.8800
Wiley Interdisciplinary Reviews-Data Mining and Knowledge Discovery,/sourceid/21100228068?origin=resultslist,Wiley Interdisciplinary Reviews: Data Mining and Knowledge Discovery,2016,3.5300
Wiley Interdisciplinary Reviews-Data Mining and Knowledge Discovery,/sourceid/21100228068?origin=resultslist,Wiley Interdisciplinary Reviews: Data Mining and Knowledge Discovery,2015,3.0300
Wiley Interdisciplinary Reviews-Data Mining and Knowledge Discovery,/sourceid/21100228068?origin=resultslist,Wiley Interdisciplinary Reviews: Data Mining and Knowledge Discovery,2014,3.5000
Wiley Interdisciplinary Reviews-Data Mining and Knowledge Discovery,/sourceid/21100228068?origin=resultslist,Wiley Interdisciplinary Reviews: Data Mining and Knowledge Discovery,2013,2.8200
Wiley Interdisciplinary Reviews-Data Mining and Knowledge Discovery,/sourceid/21100228068?origin=resultslist,Wiley Interdisciplinary Reviews: Data Mining and Knowledge Discovery,2012,2.2600
IEEE Transactions on Autonomous Mental Development,/sourceid/19700177024?origin=resultslist,IEEE Transactions on Autonomous Mental Development,2015,2.0000
IEEE Transactions on Autonomous Mental Development,/sourceid/19700177024?origin=resultslist,IEEE Transactions on Autonomous Mental Development,2014,2.2200
IEEE Transactions on Autonomous Mental Development,/sourceid/19700177024?origin=resultslist,IEEE Transactions on Autonomous Mental Development,2013,2.5100
IEEE Transactions on Autonomous Mental Development,/sourceid/19700177024?origin=resultslist,IEEE Transactions on Autonomous Mental Development,2012,3.1800
IEEE Transactions on Autonomous Mental Development,/sourceid/19700177024?origin=resultslist,IEEE Transactions on Autonomous Mental Development,2011,3.1700
computer recognition systems,/sourceid/5100152904?origin=resultslist,Advances in Intelligent Systems and Computing,2017,0.4000
computer recognition systems,/sourceid/5100152904?origin=resultslist,Advances in Intelligent Systems and Computing,2016,0.3200
computer recognition systems,/sourceid/5100152904?origin=resultslist,Advances in Intelligent Systems and Computing,2015,0.2100
computer recognition systems,/sourceid/5100152904?origin=resultslist,Advances in Intelligent Systems and Computing,2014,0.2000
computer recognition systems,/sourceid/5100152904?origin=resultslist,Advances in Intelligent Systems and Computing,2013,0.2200
International Journal of Computational Biology and Drug Design,/sourceid/19600161802?origin=resultslist,International Journal of Computational Biology and Drug Design,2017,0.5100
International Journal of Computational Biology and Drug Design,/sourceid/19600161802?origin=resultslist,International Journal of Computational Biology and Drug Design,2016,0.5800
International Journal of Computational Biology and Drug Design,/sourceid/19600161802?origin=resultslist,International Journal of Computational Biology and Drug Design,2015,0.6400
International Journal of Computational Biology and Drug Design,/sourceid/19600161802?origin=resultslist,International Journal of Computational Biology and Drug Design,2014,0.5800
International Journal of Computational Biology and Drug Design,/sourceid/19600161802?origin=resultslist,International Journal of Computational Biology and Drug Design,2013,0.4300
International Journal of Computational Biology and Drug Design,/sourceid/19600161802?origin=resultslist,International Journal of Computational Biology and Drug Design,2012,0.3500
International Journal of Computational Biology and Drug Design,/sourceid/19600161802?origin=resultslist,International Journal of Computational Biology and Drug Design,2011,0.5100
british national conference on databases,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2017,0.9000
british national conference on databases,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2016,0.6700
british national conference on databases,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2015,0.3700
british national conference on databases,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2014,0.4200
british national conference on databases,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2013,0.4900
british national conference on databases,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2012,0.4900
british national conference on databases,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2011,0.4900
computer supported cooperative work in design,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2017,0.9000
computer supported cooperative work in design,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2016,0.6700
computer supported cooperative work in design,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2015,0.3700
computer supported cooperative work in design,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2014,0.4200
computer supported cooperative work in design,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2013,0.4900
computer supported cooperative work in design,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2012,0.4900
computer supported cooperative work in design,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2011,0.4900
Eurasip Journal on Image and Video Processing,/sourceid/5200152707?origin=resultslist,Eurasip Journal on Image and Video Processing,2017,2.3300
Eurasip Journal on Image and Video Processing,/sourceid/5200152707?origin=resultslist,Eurasip Journal on Image and Video Processing,2016,1.7800
Eurasip Journal on Image and Video Processing,/sourceid/5200152707?origin=resultslist,Eurasip Journal on Image and Video Processing,2015,1.2800
Eurasip Journal on Image and Video Processing,/sourceid/5200152707?origin=resultslist,Eurasip Journal on Image and Video Processing,2014,0.6000
Eurasip Journal on Image and Video Processing,/sourceid/5200152707?origin=resultslist,Eurasip Journal on Image and Video Processing,2013,0.7600
Eurasip Journal on Image and Video Processing,/sourceid/5200152707?origin=resultslist,Eurasip Journal on Image and Video Processing,2012,0.6200
Eurasip Journal on Image and Video Processing,/sourceid/5200152707?origin=resultslist,Eurasip Journal on Image and Video Processing,2011,1.1600
IEEE Transactions on Evolutionary Computation,/sourceid/25037?origin=resultslist,IEEE Transactions on Evolutionary Computation,2017,11.9200
IEEE Transactions on Evolutionary Computation,/sourceid/25037?origin=resultslist,IEEE Transactions on Evolutionary Computation,2016,11.8300
IEEE Transactions on Evolutionary Computation,/sourceid/25037?origin=resultslist,IEEE Transactions on Evolutionary Computation,2015,7.9400
IEEE Transactions on Evolutionary Computation,/sourceid/25037?origin=resultslist,IEEE Transactions on Evolutionary Computation,2014,8.6200
IEEE Transactions on Evolutionary Computation,/sourceid/25037?origin=resultslist,IEEE Transactions on Evolutionary Computation,2013,8.8200
IEEE Transactions on Evolutionary Computation,/sourceid/25037?origin=resultslist,IEEE Transactions on Evolutionary Computation,2012,9.1800
IEEE Transactions on Evolutionary Computation,/sourceid/25037?origin=resultslist,IEEE Transactions on Evolutionary Computation,2011,8.1300
Algorithmica,/sourceid/23087?origin=resultslist,Algorithmica,2017,1.2700
Algorithmica,/sourceid/23087?origin=resultslist,Algorithmica,2016,1.1100
Algorithmica,/sourceid/23087?origin=resultslist,Algorithmica,2015,1.1500
Algorithmica,/sourceid/23087?origin=resultslist,Algorithmica,2014,1.2000
Algorithmica,/sourceid/23087?origin=resultslist,Algorithmica,2013,1.2600
Algorithmica,/sourceid/23087?origin=resultslist,Algorithmica,2012,0.9900
Algorithmica,/sourceid/23087?origin=resultslist,Algorithmica,2011,0.9100
tests and proofs,/sourceid/12100154833?origin=resultslist,ACM Transactions on Applied Perception,2017,1.5400
tests and proofs,/sourceid/12100154833?origin=resultslist,ACM Transactions on Applied Perception,2016,1.3600
tests and proofs,/sourceid/12100154833?origin=resultslist,ACM Transactions on Applied Perception,2015,1.2900
tests and proofs,/sourceid/12100154833?origin=resultslist,ACM Transactions on Applied Perception,2014,1.1900
tests and proofs,/sourceid/12100154833?origin=resultslist,ACM Transactions on Applied Perception,2013,2.2900
tests and proofs,/sourceid/12100154833?origin=resultslist,ACM Transactions on Applied Perception,2012,1.9700
tests and proofs,/sourceid/12100154833?origin=resultslist,ACM Transactions on Applied Perception,2011,1.8500
international conference on enterprise information systems,/sourceid/17500155101?origin=resultslist,Lecture Notes in Business Information Processing,2017,0.6000
international conference on enterprise information systems,/sourceid/17500155101?origin=resultslist,Lecture Notes in Business Information Processing,2016,0.4700
international conference on enterprise information systems,/sourceid/17500155101?origin=resultslist,Lecture Notes in Business Information Processing,2015,0.3100
international conference on enterprise information systems,/sourceid/17500155101?origin=resultslist,Lecture Notes in Business Information Processing,2014,0.3300
international conference on enterprise information systems,/sourceid/17500155101?origin=resultslist,Lecture Notes in Business Information Processing,2013,0.3200
international conference on enterprise information systems,/sourceid/17500155101?origin=resultslist,Lecture Notes in Business Information Processing,2012,0.3300
international conference on enterprise information systems,/sourceid/17500155101?origin=resultslist,Lecture Notes in Business Information Processing,2011,0.3200
International Journal of Computer Science & Applications,/sourceid/17600155113?origin=resultslist,International Journal of Computer Science and Applications,2017,0.5800
International Journal of Computer Science & Applications,/sourceid/17600155113?origin=resultslist,International Journal of Computer Science and Applications,2016,0.5000
International Journal of Computer Science & Applications,/sourceid/17600155113?origin=resultslist,International Journal of Computer Science and Applications,2015,0.4300
International Journal of Computer Science & Applications,/sourceid/17600155113?origin=resultslist,International Journal of Computer Science and Applications,2014,0.3000
International Journal of Computer Science & Applications,/sourceid/17600155113?origin=resultslist,International Journal of Computer Science and Applications,2013,0.5000
International Journal of Computer Science & Applications,/sourceid/17600155113?origin=resultslist,International Journal of Computer Science and Applications,2012,0.6600
International Journal of Computer Science & Applications,/sourceid/17600155113?origin=resultslist,International Journal of Computer Science and Applications,2011,0.5200
european conference on computational biology,/sourceid/17945?origin=resultslist,Bioinformatics,2017,7.8400
european conference on computational biology,/sourceid/17945?origin=resultslist,Bioinformatics,2016,6.4200
european conference on computational biology,/sourceid/17945?origin=resultslist,Bioinformatics,2015,6.0600
european conference on computational biology,/sourceid/17945?origin=resultslist,Bioinformatics,2014,5.5000
european conference on computational biology,/sourceid/17945?origin=resultslist,Bioinformatics,2013,5.7800
european conference on computational biology,/sourceid/17945?origin=resultslist,Bioinformatics,2012,6.7300
european conference on computational biology,/sourceid/17945?origin=resultslist,Bioinformatics,2011,5.6100
arXiv,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2017,0.9000
arXiv,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2016,0.6700
arXiv,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2015,0.3700
arXiv,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2014,0.4200
arXiv,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2013,0.4900
arXiv,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2012,0.4900
arXiv,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2011,0.4900
ACM Transactions on Information and System Security,/sourceid/28875?origin=resultslist,ACM Transactions on Information and System Security,2017,4.5000
ACM Transactions on Information and System Security,/sourceid/28875?origin=resultslist,ACM Transactions on Information and System Security,2016,3.1300
ACM Transactions on Information and System Security,/sourceid/28875?origin=resultslist,ACM Transactions on Information and System Security,2015,2.6700
ACM Transactions on Information and System Security,/sourceid/28875?origin=resultslist,ACM Transactions on Information and System Security,2014,3.4500
ACM Transactions on Information and System Security,/sourceid/28875?origin=resultslist,ACM Transactions on Information and System Security,2013,3.2900
computer information systems and industrial management applications,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2017,0.9000
computer information systems and industrial management applications,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2016,0.6700
computer information systems and industrial management applications,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2015,0.3700
computer information systems and industrial management applications,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2014,0.4200
computer information systems and industrial management applications,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2013,0.4900
computer information systems and industrial management applications,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2012,0.4900
computer information systems and industrial management applications,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2011,0.4900
balkan conference in informatics,/sourceid/11600154611?origin=resultslist,ACM International Conference Proceeding Series,2017,0.5600
balkan conference in informatics,/sourceid/11600154611?origin=resultslist,ACM International Conference Proceeding Series,2016,0.4300
International Journal of Intelligent Information Technologies,/sourceid/4500151542?origin=resultslist,International Journal of Intelligent Information Technologies,2017,1.6700
International Journal of Intelligent Information Technologies,/sourceid/4500151542?origin=resultslist,International Journal of Intelligent Information Technologies,2016,0.5400
International Journal of Intelligent Information Technologies,/sourceid/4500151542?origin=resultslist,International Journal of Intelligent Information Technologies,2015,0.7300
International Journal of Intelligent Information Technologies,/sourceid/4500151542?origin=resultslist,International Journal of Intelligent Information Technologies,2014,1.1900
International Journal of Intelligent Information Technologies,/sourceid/4500151542?origin=resultslist,International Journal of Intelligent Information Technologies,2013,0.6000
International Journal of Intelligent Information Technologies,/sourceid/4500151542?origin=resultslist,International Journal of Intelligent Information Technologies,2012,1.3100
International Journal of Intelligent Information Technologies,/sourceid/4500151542?origin=resultslist,International Journal of Intelligent Information Technologies,2011,1.2700
Microelectronics Journal,/sourceid/9500153939?origin=resultslist,Microelectronics Journal,2017,1.5900
Microelectronics Journal,/sourceid/9500153939?origin=resultslist,Microelectronics Journal,2016,1.3800
Microelectronics Journal,/sourceid/9500153939?origin=resultslist,Microelectronics Journal,2015,1.2700
Microelectronics Journal,/sourceid/9500153939?origin=resultslist,Microelectronics Journal,2014,1.1700
Microelectronics Journal,/sourceid/9500153939?origin=resultslist,Microelectronics Journal,2013,1.3300
Microelectronics Journal,/sourceid/9500153939?origin=resultslist,Microelectronics Journal,2012,1.1700
Microelectronics Journal,/sourceid/9500153939?origin=resultslist,Microelectronics Journal,2011,1.1200
compiler construction,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2017,0.9000
compiler construction,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2016,0.6700
compiler construction,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2015,0.3700
compiler construction,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2014,0.4200
compiler construction,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2013,0.4900
compiler construction,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2012,0.4900
compiler construction,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2011,0.4900
Revista Iberoamericana De Tecnologías Del Aprendizaje,/sourceid/19700201532?origin=resultslist,Revista Iberoamericana de Tecnologias del Aprendizaje,2017,0.9500
Revista Iberoamericana De Tecnologías Del Aprendizaje,/sourceid/19700201532?origin=resultslist,Revista Iberoamericana de Tecnologias del Aprendizaje,2016,0.8200
Revista Iberoamericana De Tecnologías Del Aprendizaje,/sourceid/19700201532?origin=resultslist,Revista Iberoamericana de Tecnologias del Aprendizaje,2015,0.5700
Revista Iberoamericana De Tecnologías Del Aprendizaje,/sourceid/19700201532?origin=resultslist,Revista Iberoamericana de Tecnologias del Aprendizaje,2014,0.2200
Revista Iberoamericana De Tecnologías Del Aprendizaje,/sourceid/19700201532?origin=resultslist,Revista Iberoamericana de Tecnologias del Aprendizaje,2013,0.1000
Revista Iberoamericana De Tecnologías Del Aprendizaje,/sourceid/19700201532?origin=resultslist,Revista Iberoamericana de Tecnologias del Aprendizaje,2012,0.1000
Revista Iberoamericana De Tecnologías Del Aprendizaje,/sourceid/19700201532?origin=resultslist,Revista Iberoamericana de Tecnologias del Aprendizaje,2011,0.1300
international workshop on digital watermarking,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2017,0.9000
international workshop on digital watermarking,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2016,0.6700
international workshop on digital watermarking,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2015,0.3700
international workshop on digital watermarking,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2014,0.4200
international workshop on digital watermarking,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2013,0.4900
international workshop on digital watermarking,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2012,0.4900
international workshop on digital watermarking,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2011,0.4900
international conference on agents and artificial intelligence,/sourceid/17700155007?origin=resultslist,Communications in Computer and Information Science,2017,0.3900
international conference on agents and artificial intelligence,/sourceid/17700155007?origin=resultslist,Communications in Computer and Information Science,2016,0.3100
international conference on agents and artificial intelligence,/sourceid/17700155007?origin=resultslist,Communications in Computer and Information Science,2015,0.1500
international conference on agents and artificial intelligence,/sourceid/17700155007?origin=resultslist,Communications in Computer and Information Science,2014,0.1300
international conference on agents and artificial intelligence,/sourceid/17700155007?origin=resultslist,Communications in Computer and Information Science,2013,0.1300
international conference on agents and artificial intelligence,/sourceid/17700155007?origin=resultslist,Communications in Computer and Information Science,2012,0.1400
international conference on agents and artificial intelligence,/sourceid/17700155007?origin=resultslist,Communications in Computer and Information Science,2011,0.1600
Proceedings of The Vldb Endowment,/sourceid/21100199855?origin=resultslist,Proceedings of the VLDB Endowment,2017,4.2700
Proceedings of The Vldb Endowment,/sourceid/21100199855?origin=resultslist,Proceedings of the VLDB Endowment,2016,3.9800
Algorithms for Molecular Biology,/sourceid/5800179604?origin=resultslist,Algorithms for Molecular Biology,2017,1.9200
Algorithms for Molecular Biology,/sourceid/5800179604?origin=resultslist,Algorithms for Molecular Biology,2016,1.8600
Algorithms for Molecular Biology,/sourceid/5800179604?origin=resultslist,Algorithms for Molecular Biology,2015,1.6500
Algorithms for Molecular Biology,/sourceid/5800179604?origin=resultslist,Algorithms for Molecular Biology,2014,2.3600
Algorithms for Molecular Biology,/sourceid/5800179604?origin=resultslist,Algorithms for Molecular Biology,2013,2.3000
Algorithms for Molecular Biology,/sourceid/5800179604?origin=resultslist,Algorithms for Molecular Biology,2012,2.1200
Algorithms for Molecular Biology,/sourceid/5800179604?origin=resultslist,Algorithms for Molecular Biology,2011,2.1700
Genome Biology,/sourceid/40944?origin=resultslist,Genome Biology,2017,12.6600
Genome Biology,/sourceid/40944?origin=resultslist,Genome Biology,2016,11.1200
Genome Biology,/sourceid/40944?origin=resultslist,Genome Biology,2015,9.0800
Genome Biology,/sourceid/40944?origin=resultslist,Genome Biology,2014,8.3400
Genome Biology,/sourceid/40944?origin=resultslist,Genome Biology,2013,8.5500
Genome Biology,/sourceid/40944?origin=resultslist,Genome Biology,2012,8.1400
Genome Biology,/sourceid/40944?origin=resultslist,Genome Biology,2011,6.6900
Computational Management Science,/sourceid/144815?origin=resultslist,Computational Management Science,2017,1.1800
Computational Management Science,/sourceid/144815?origin=resultslist,Computational Management Science,2016,0.7300
Computational Management Science,/sourceid/144815?origin=resultslist,Computational Management Science,2015,0.9800
Computational Management Science,/sourceid/144815?origin=resultslist,Computational Management Science,2014,1.2300
Computational Management Science,/sourceid/144815?origin=resultslist,Computational Management Science,2013,0.9100
Computational Management Science,/sourceid/144815?origin=resultslist,Computational Management Science,2012,0.7900
Computational Management Science,/sourceid/144815?origin=resultslist,Computational Management Science,2011,0.6400
asia pacific web conference,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2017,0.9000
asia pacific web conference,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2016,0.6700
asia pacific web conference,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2015,0.3700
asia pacific web conference,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2014,0.4200
asia pacific web conference,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2013,0.4900
asia pacific web conference,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2012,0.4900
asia pacific web conference,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2011,0.4900
mobile ad hoc networking and computing,/sourceid/89124?origin=resultslist,Proceedings of the International Symposium on Mobile Ad Hoc Networking and Computing (MobiHoc),2017,2.6600
mobile ad hoc networking and computing,/sourceid/89124?origin=resultslist,Proceedings of the International Symposium on Mobile Ad Hoc Networking and Computing (MobiHoc),2016,1.7300
mobile ad hoc networking and computing,/sourceid/89124?origin=resultslist,Proceedings of the International Symposium on Mobile Ad Hoc Networking and Computing (MobiHoc),2015,0.8900
mobile ad hoc networking and computing,/sourceid/89124?origin=resultslist,Proceedings of the International Symposium on Mobile Ad Hoc Networking and Computing (MobiHoc),2014,0.5200
mobile ad hoc networking and computing,/sourceid/89124?origin=resultslist,Proceedings of the International Symposium on Mobile Ad Hoc Networking and Computing (MobiHoc),2013,0.5300
mobile ad hoc networking and computing,/sourceid/89124?origin=resultslist,Proceedings of the International Symposium on Mobile Ad Hoc Networking and Computing (MobiHoc),2012,1.3900
mobile ad hoc networking and computing,/sourceid/89124?origin=resultslist,Proceedings of the International Symposium on Mobile Ad Hoc Networking and Computing (MobiHoc),2011,1.7100
Journal of Computer Applications in Technology,/sourceid/19266?origin=resultslist,International Journal of Computer Applications in Technology,2017,1.1100
Journal of Computer Applications in Technology,/sourceid/19266?origin=resultslist,International Journal of Computer Applications in Technology,2016,0.8200
Journal of Computer Applications in Technology,/sourceid/19266?origin=resultslist,International Journal of Computer Applications in Technology,2015,0.5300
Journal of Computer Applications in Technology,/sourceid/19266?origin=resultslist,International Journal of Computer Applications in Technology,2014,0.4600
Journal of Computer Applications in Technology,/sourceid/19266?origin=resultslist,International Journal of Computer Applications in Technology,2013,1.1100
Journal of Computer Applications in Technology,/sourceid/19266?origin=resultslist,International Journal of Computer Applications in Technology,2012,0.6800
Journal of Computer Applications in Technology,/sourceid/19266?origin=resultslist,International Journal of Computer Applications in Technology,2011,0.4200
Journal of Computational Science,/sourceid/19700174607?origin=resultslist,Journal of Computational Science,2017,2.3900
Journal of Computational Science,/sourceid/19700174607?origin=resultslist,Journal of Computational Science,2016,2.0400
Journal of Computational Science,/sourceid/19700174607?origin=resultslist,Journal of Computational Science,2015,1.6300
Journal of Computational Science,/sourceid/19700174607?origin=resultslist,Journal of Computational Science,2014,2.5500
Journal of Computational Science,/sourceid/19700174607?origin=resultslist,Journal of Computational Science,2013,2.4300
Journal of Computational Science,/sourceid/19700174607?origin=resultslist,Journal of Computational Science,2012,2.7400
Journal of Computational Science,/sourceid/19700174607?origin=resultslist,Journal of Computational Science,2011,1.8700
IEEE Transactions on Robotics,/sourceid/95101?origin=resultslist,IEEE Transactions on Robotics,2017,6.0700
IEEE Transactions on Robotics,/sourceid/95101?origin=resultslist,IEEE Transactions on Robotics,2016,4.9300
IEEE Transactions on Robotics,/sourceid/95101?origin=resultslist,IEEE Transactions on Robotics,2015,4.8600
IEEE Transactions on Robotics,/sourceid/95101?origin=resultslist,IEEE Transactions on Robotics,2014,5.5300
IEEE Transactions on Robotics,/sourceid/95101?origin=resultslist,IEEE Transactions on Robotics,2013,5.8800
IEEE Transactions on Robotics,/sourceid/95101?origin=resultslist,IEEE Transactions on Robotics,2012,5.0700
IEEE Transactions on Robotics,/sourceid/95101?origin=resultslist,IEEE Transactions on Robotics,2011,4.9100
Computer Science and Information Systems,/sourceid/19300157037?origin=resultslist,Computer Science and Information Systems,2017,0.9800
Computer Science and Information Systems,/sourceid/19300157037?origin=resultslist,Computer Science and Information Systems,2016,1.2700
Computer Science and Information Systems,/sourceid/19300157037?origin=resultslist,Computer Science and Information Systems,2015,1.1100
Computer Science and Information Systems,/sourceid/19300157037?origin=resultslist,Computer Science and Information Systems,2014,1.0600
Computer Science and Information Systems,/sourceid/19300157037?origin=resultslist,Computer Science and Information Systems,2013,0.9800
Computer Science and Information Systems,/sourceid/19300157037?origin=resultslist,Computer Science and Information Systems,2012,1.0800
Computer Science and Information Systems,/sourceid/19300157037?origin=resultslist,Computer Science and Information Systems,2011,0.9700
artificial intelligence in medicine in europe,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2017,0.9000
artificial intelligence in medicine in europe,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2016,0.6700
artificial intelligence in medicine in europe,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2015,0.3700
artificial intelligence in medicine in europe,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2014,0.4200
artificial intelligence in medicine in europe,/sourceid/25674?origin=resultslist,Lecture Notes in Computer Science,2013,0.4900
